,ZCTA5,STATE,COUNTY,state_fips,state,county_fips,county,class_code
29505,62879,17,025,17,IL,025,Clay County,H1
29506,62880,17,051,17,IL,051,Fayette County,H1
29507,62881,17,121,17,IL,121,Marion County,H1
29508,62882,17,027,17,IL,027,Clinton County,H1
29509,62882,17,121,17,IL,121,Marion County,H1
29510,62883,17,055,17,IL,055,Franklin County,H1
29511,62883,17,081,17,IL,081,Jefferson County,H1
29512,62883,17,145,17,IL,145,Perry County,H1
29513,62884,17,055,17,IL,055,Franklin County,H1
29514,62885,17,051,17,IL,051,Fayette County,H1
29515,62886,17,191,17,IL,191,Wayne County,H1
29516,62887,17,065,17,IL,065,Hamilton County,H1
29517,62887,17,193,17,IL,193,White County,H1
29518,62888,17,145,17,IL,145,Perry County,H1
29519,62889,17,081,17,IL,081,Jefferson County,H1
29520,62889,17,121,17,IL,121,Marion County,H1
29521,62890,17,055,17,IL,055,Franklin County,H1
29522,62890,17,065,17,IL,065,Hamilton County,H1
29523,62890,17,165,17,IL,165,Saline County,H1
29524,62890,17,199,17,IL,199,Williamson County,H1
29525,62891,17,055,17,IL,055,Franklin County,H1
29526,62892,17,051,17,IL,051,Fayette County,H1
29527,62892,17,121,17,IL,121,Marion County,H1
29528,62893,17,081,17,IL,081,Jefferson County,H1
29529,62893,17,121,17,IL,121,Marion County,H1
29530,62894,17,081,17,IL,081,Jefferson County,H1
29531,62895,17,065,17,IL,065,Hamilton County,H1
29532,62895,17,191,17,IL,191,Wayne County,H1
29533,62896,17,055,17,IL,055,Franklin County,H1
29534,62896,17,199,17,IL,199,Williamson County,H1
29535,62897,17,055,17,IL,055,Franklin County,H1
29536,62898,17,081,17,IL,081,Jefferson County,H1
29537,62899,17,025,17,IL,025,Clay County,H1
29538,62899,17,191,17,IL,191,Wayne County,H1
29539,62901,17,077,17,IL,077,Jackson County,H1
29540,62901,17,199,17,IL,199,Williamson County,H1
29541,62902,17,077,17,IL,077,Jackson County,H1
29542,62902,17,181,17,IL,181,Union County,H1
29543,62902,17,199,17,IL,199,Williamson County,H1
29544,62903,17,077,17,IL,077,Jackson County,H1
29545,62905,17,077,17,IL,077,Jackson County,H1
29546,62905,17,181,17,IL,181,Union County,H1
29547,62906,17,181,17,IL,181,Union County,H1
29548,62907,17,077,17,IL,077,Jackson County,H1
29549,62907,17,157,17,IL,157,Randolph County,H1
29550,62908,17,087,17,IL,087,Johnson County,H1
29551,62908,17,127,17,IL,127,Massac County,H1
29552,62910,17,127,17,IL,127,Massac County,H1
29553,62910,17,151,17,IL,151,Pope County,H1
29554,62912,17,087,17,IL,087,Johnson County,H1
29555,62912,17,181,17,IL,181,Union County,H1
29556,62914,17,003,17,IL,003,Alexander County,H1
29557,62915,17,199,17,IL,199,Williamson County,H1
29558,62916,17,077,17,IL,077,Jackson County,H1
29559,62916,17,145,17,IL,145,Perry County,H1
29560,62916,17,157,17,IL,157,Randolph County,H1
29561,62917,17,165,17,IL,165,Saline County,H1
29562,62917,17,199,17,IL,199,Williamson County,H1
29563,62918,17,199,17,IL,199,Williamson County,H1
29564,62919,17,069,17,IL,069,Hardin County,H1
29565,62920,17,181,17,IL,181,Union County,H1
29566,62921,17,199,17,IL,199,Williamson County,H1
29567,62922,17,087,17,IL,087,Johnson County,H1
29568,62922,17,199,17,IL,199,Williamson County,H1
29569,62923,17,087,17,IL,087,Johnson County,H1
29570,62923,17,153,17,IL,153,Pulaski County,H1
29571,62923,17,181,17,IL,181,Union County,H1
29572,62924,17,077,17,IL,077,Jackson County,H1
29573,62924,17,199,17,IL,199,Williamson County,H1
29574,62926,17,153,17,IL,153,Pulaski County,H1
29575,62926,17,181,17,IL,181,Union County,H1
29576,62927,17,077,17,IL,077,Jackson County,H1
29577,62928,17,151,17,IL,151,Pope County,H1
29578,62930,17,059,17,IL,059,Gallatin County,H1
29579,62930,17,165,17,IL,165,Saline County,H1
29580,62931,17,059,17,IL,059,Gallatin County,H1
29581,62931,17,069,17,IL,069,Hardin County,H1
29582,62932,17,077,17,IL,077,Jackson County,H1
29583,62933,17,199,17,IL,199,Williamson County,H1
29584,62934,17,059,17,IL,059,Gallatin County,H1
29585,62934,17,165,17,IL,165,Saline County,H1
29586,62935,17,065,17,IL,065,Hamilton County,H1
29587,62935,17,165,17,IL,165,Saline County,H1
29588,62938,17,069,17,IL,069,Hardin County,H1
29589,62938,17,151,17,IL,151,Pope County,H1
29590,62939,17,087,17,IL,087,Johnson County,H1
29591,62939,17,181,17,IL,181,Union County,H1
29592,62939,17,199,17,IL,199,Williamson County,H1
29593,62940,17,077,17,IL,077,Jackson County,H1
29594,62941,17,127,17,IL,127,Massac County,H1
29595,62941,17,153,17,IL,153,Pulaski County,H1
29596,62942,17,077,17,IL,077,Jackson County,H1
29597,62943,17,087,17,IL,087,Johnson County,H1
29598,62943,17,127,17,IL,127,Massac County,H1
29599,62943,17,151,17,IL,151,Pope County,H1
29600,62946,17,151,17,IL,151,Pope County,H1
29601,62946,17,165,17,IL,165,Saline County,H1
29602,62947,17,069,17,IL,069,Hardin County,H1
29603,62947,17,151,17,IL,151,Pope County,H1
29604,62947,17,165,17,IL,165,Saline County,H1
29605,62948,17,199,17,IL,199,Williamson County,H1
29606,62949,17,199,17,IL,199,Williamson County,H1
29607,62950,17,077,17,IL,077,Jackson County,H1
29608,62951,17,199,17,IL,199,Williamson County,H1
29609,62952,17,003,17,IL,003,Alexander County,H1
29610,62952,17,181,17,IL,181,Union County,H1
29611,62953,17,127,17,IL,127,Massac County,H1
29612,62954,17,059,17,IL,059,Gallatin County,H1
29613,62956,17,127,17,IL,127,Massac County,H1
29614,62956,17,153,17,IL,153,Pulaski County,H1
29615,62957,17,003,17,IL,003,Alexander County,H1
29616,62957,17,181,17,IL,181,Union County,H1
29617,62958,17,077,17,IL,077,Jackson County,H1
29618,62958,17,181,17,IL,181,Union County,H1
29619,62958,17,199,17,IL,199,Williamson County,H1
29620,62959,17,199,17,IL,199,Williamson County,H1
29621,62960,17,127,17,IL,127,Massac County,H1
29622,62960,17,151,17,IL,151,Pope County,H1
29623,62961,17,181,17,IL,181,Union County,H1
29624,62962,17,003,17,IL,003,Alexander County,H1
29625,62963,17,153,17,IL,153,Pulaski County,H1
29626,62964,17,153,17,IL,153,Pulaski County,H1
29627,62965,17,165,17,IL,165,Saline County,H1
29628,62966,17,077,17,IL,077,Jackson County,H1
29629,62967,17,087,17,IL,087,Johnson County,H1
29630,62969,17,003,17,IL,003,Alexander County,H1
29631,62970,17,153,17,IL,153,Pulaski County,H1
29632,62972,17,087,17,IL,087,Johnson County,H1
29633,62972,17,151,17,IL,151,Pope County,H1
29634,62974,17,199,17,IL,199,Williamson County,H1
29635,62975,17,077,17,IL,077,Jackson County,H1
29636,62976,17,153,17,IL,153,Pulaski County,H1
29637,62977,17,165,17,IL,165,Saline County,H1
29638,62979,17,059,17,IL,059,Gallatin County,H1
29639,62982,17,069,17,IL,069,Hardin County,H1
29640,62983,17,055,17,IL,055,Franklin County,H1
29641,62984,17,059,17,IL,059,Gallatin County,H1
29642,62985,17,087,17,IL,087,Johnson County,H1
29643,62985,17,151,17,IL,151,Pope County,H1
29644,62987,17,151,17,IL,151,Pope County,H1
29645,62987,17,165,17,IL,165,Saline County,H1
29646,62987,17,199,17,IL,199,Williamson County,H1
29647,62988,17,003,17,IL,003,Alexander County,H1
29648,62990,17,003,17,IL,003,Alexander County,H1
29649,62992,17,003,17,IL,003,Alexander County,H1
29650,62992,17,153,17,IL,153,Pulaski County,H1
29651,62994,17,077,17,IL,077,Jackson County,H1
29652,62995,17,087,17,IL,087,Johnson County,H1
29653,62996,17,153,17,IL,153,Pulaski County,H1
29654,62997,17,145,17,IL,145,Perry County,H1
29655,62998,17,181,17,IL,181,Union County,H1
29656,62999,17,055,17,IL,055,Franklin County,H1
29657,63005,29,189,29,MO,189,St. Louis County,H1
29658,63010,29,099,29,MO,099,Jefferson County,H1
29659,63011,29,189,29,MO,189,St. Louis County,H1
29660,63012,29,099,29,MO,099,Jefferson County,H1
29661,63013,29,071,29,MO,071,Franklin County,H1
29662,63014,29,071,29,MO,071,Franklin County,H1
29663,63014,29,073,29,MO,073,Gasconade County,H1
29664,63015,29,071,29,MO,071,Franklin County,H1
29665,63015,29,099,29,MO,099,Jefferson County,H1
29666,63016,29,099,29,MO,099,Jefferson County,H1
29667,63017,29,189,29,MO,189,St. Louis County,H1
29668,63019,29,099,29,MO,099,Jefferson County,H1
29669,63020,29,099,29,MO,099,Jefferson County,H1
29670,63020,29,221,29,MO,221,Washington County,H1
29671,63021,29,189,29,MO,189,St. Louis County,H1
29672,63023,29,099,29,MO,099,Jefferson County,H1
29673,63025,29,099,29,MO,099,Jefferson County,H1
29674,63025,29,189,29,MO,189,St. Louis County,H1
29675,63026,29,099,29,MO,099,Jefferson County,H1
29676,63026,29,189,29,MO,189,St. Louis County,H1
29677,63028,29,099,29,MO,099,Jefferson County,H1
29678,63028,29,186,29,MO,186,Ste. Genevieve County,H1
29679,63030,29,221,29,MO,221,Washington County,H1
29680,63031,29,189,29,MO,189,St. Louis County,H1
29681,63033,29,189,29,MO,189,St. Louis County,H1
29682,63034,29,189,29,MO,189,St. Louis County,H1
29683,63036,29,186,29,MO,186,Ste. Genevieve County,H1
29684,63036,29,187,29,MO,187,St. Francois County,H1
29685,63037,29,071,29,MO,071,Franklin County,H1
29686,63038,29,189,29,MO,189,St. Louis County,H1
29687,63039,29,071,29,MO,071,Franklin County,H1
29688,63040,29,189,29,MO,189,St. Louis County,H1
29689,63041,29,071,29,MO,071,Franklin County,H1
29690,63041,29,099,29,MO,099,Jefferson County,H1
29691,63042,29,189,29,MO,189,St. Louis County,H1
29692,63043,29,189,29,MO,189,St. Louis County,H1
29693,63044,29,189,29,MO,189,St. Louis County,H1
29694,63045,29,189,29,MO,189,St. Louis County,H1
29695,63047,29,099,29,MO,099,Jefferson County,H1
29696,63048,29,099,29,MO,099,Jefferson County,H1
29697,63049,29,099,29,MO,099,Jefferson County,H1
29698,63049,29,189,29,MO,189,St. Louis County,H1
29699,63050,29,099,29,MO,099,Jefferson County,H1
29700,63051,29,099,29,MO,099,Jefferson County,H1
29701,63052,29,099,29,MO,099,Jefferson County,H1
29702,63053,29,099,29,MO,099,Jefferson County,H1
29703,63055,29,071,29,MO,071,Franklin County,H1
29704,63056,29,071,29,MO,071,Franklin County,H1
29705,63057,29,099,29,MO,099,Jefferson County,H1
29706,63060,29,071,29,MO,071,Franklin County,H1
29707,63061,29,071,29,MO,071,Franklin County,H1
29708,63068,29,071,29,MO,071,Franklin County,H1
29709,63068,29,073,29,MO,073,Gasconade County,H1
29710,63069,29,071,29,MO,071,Franklin County,H1
29711,63069,29,099,29,MO,099,Jefferson County,H1
29712,63069,29,189,29,MO,189,St. Louis County,H1
29713,63070,29,099,29,MO,099,Jefferson County,H1
29714,63071,29,221,29,MO,221,Washington County,H1
29715,63072,29,071,29,MO,071,Franklin County,H1
29716,63072,29,099,29,MO,099,Jefferson County,H1
29717,63073,29,071,29,MO,071,Franklin County,H1
29718,63074,29,189,29,MO,189,St. Louis County,H1
29719,63077,29,071,29,MO,071,Franklin County,H1
29720,63079,29,071,29,MO,071,Franklin County,H1
29721,63080,29,055,29,MO,055,Crawford County,H1
29722,63080,29,071,29,MO,071,Franklin County,H1
29723,63080,29,221,29,MO,221,Washington County,H1
29724,63084,29,071,29,MO,071,Franklin County,H1
29725,63087,29,099,29,MO,099,Jefferson County,H1
29726,63087,29,187,29,MO,187,St. Francois County,H1
29727,63088,29,189,29,MO,189,St. Louis County,H1
29728,63089,29,071,29,MO,071,Franklin County,H1
29729,63090,29,071,29,MO,071,Franklin County,H1
29730,63091,29,071,29,MO,071,Franklin County,H1
29731,63091,29,073,29,MO,073,Gasconade County,H1
29732,63101,29,510,29,MO,510,St. Louis city,C7
29733,63102,29,510,29,MO,510,St. Louis city,C7
29734,63103,29,510,29,MO,510,St. Louis city,C7
29735,63104,29,510,29,MO,510,St. Louis city,C7
29736,63105,29,189,29,MO,189,St. Louis County,H1
29737,63105,29,510,29,MO,510,St. Louis city,C7
29738,63106,29,510,29,MO,510,St. Louis city,C7
29739,63107,29,510,29,MO,510,St. Louis city,C7
29740,63108,29,510,29,MO,510,St. Louis city,C7
29741,63109,29,510,29,MO,510,St. Louis city,C7
29742,63110,29,510,29,MO,510,St. Louis city,C7
29743,63111,29,510,29,MO,510,St. Louis city,C7
29744,63112,29,510,29,MO,510,St. Louis city,C7
29745,63113,29,510,29,MO,510,St. Louis city,C7
29746,63114,29,189,29,MO,189,St. Louis County,H1
29747,63115,29,510,29,MO,510,St. Louis city,C7
29748,63116,29,510,29,MO,510,St. Louis city,C7
29749,63117,29,189,29,MO,189,St. Louis County,H1
29750,63117,29,510,29,MO,510,St. Louis city,C7
29751,63118,29,510,29,MO,510,St. Louis city,C7
29752,63119,29,189,29,MO,189,St. Louis County,H1
29753,63119,29,510,29,MO,510,St. Louis city,C7
29754,63120,29,189,29,MO,189,St. Louis County,H1
29755,63120,29,510,29,MO,510,St. Louis city,C7
29756,63121,29,189,29,MO,189,St. Louis County,H1
29757,63122,29,189,29,MO,189,St. Louis County,H1
29758,63123,29,189,29,MO,189,St. Louis County,H1
29759,63123,29,510,29,MO,510,St. Louis city,C7
29760,63124,29,189,29,MO,189,St. Louis County,H1
29761,63125,29,189,29,MO,189,St. Louis County,H1
29762,63125,29,510,29,MO,510,St. Louis city,C7
29763,63126,29,189,29,MO,189,St. Louis County,H1
29764,63127,29,189,29,MO,189,St. Louis County,H1
29765,63128,29,189,29,MO,189,St. Louis County,H1
29766,63129,29,189,29,MO,189,St. Louis County,H1
29767,63130,29,189,29,MO,189,St. Louis County,H1
29768,63130,29,510,29,MO,510,St. Louis city,C7
29769,63131,29,189,29,MO,189,St. Louis County,H1
29770,63132,29,189,29,MO,189,St. Louis County,H1
29771,63133,29,189,29,MO,189,St. Louis County,H1
29772,63133,29,510,29,MO,510,St. Louis city,C7
29773,63134,29,189,29,MO,189,St. Louis County,H1
29774,63135,29,189,29,MO,189,St. Louis County,H1
29775,63136,29,189,29,MO,189,St. Louis County,H1
29776,63136,29,510,29,MO,510,St. Louis city,C7
29777,63137,29,189,29,MO,189,St. Louis County,H1
29778,63137,29,510,29,MO,510,St. Louis city,C7
29779,63138,29,189,29,MO,189,St. Louis County,H1
29780,63139,29,510,29,MO,510,St. Louis city,C7
29781,63140,29,189,29,MO,189,St. Louis County,H1
29782,63141,29,189,29,MO,189,St. Louis County,H1
29783,63143,29,189,29,MO,189,St. Louis County,H1
29784,63143,29,510,29,MO,510,St. Louis city,C7
29785,63144,29,189,29,MO,189,St. Louis County,H1
29786,63146,29,189,29,MO,189,St. Louis County,H1
29787,63147,29,510,29,MO,510,St. Louis city,C7
29788,63155,29,510,29,MO,510,St. Louis city,C7
29789,63301,29,183,29,MO,183,St. Charles County,H1
29790,63303,29,183,29,MO,183,St. Charles County,H1
29791,63304,29,183,29,MO,183,St. Charles County,H1
29792,63330,29,163,29,MO,163,Pike County,H1
29793,63332,29,183,29,MO,183,St. Charles County,H1
29794,63333,29,113,29,MO,113,Lincoln County,H1
29795,63333,29,139,29,MO,139,Montgomery County,H1
29796,63334,29,113,29,MO,113,Lincoln County,H1
29797,63334,29,163,29,MO,163,Pike County,H1
29798,63336,29,163,29,MO,163,Pike County,H1
29799,63339,29,163,29,MO,163,Pike County,H1
29800,63341,29,183,29,MO,183,St. Charles County,H1
29801,63343,29,113,29,MO,113,Lincoln County,H1
29802,63343,29,163,29,MO,163,Pike County,H1
29803,63344,29,113,29,MO,113,Lincoln County,H1
29804,63344,29,163,29,MO,163,Pike County,H1
29805,63345,29,007,29,MO,007,Audrain County,H1
29806,63347,29,113,29,MO,113,Lincoln County,H1
29807,63348,29,113,29,MO,113,Lincoln County,H1
29808,63348,29,183,29,MO,183,St. Charles County,H1
29809,63348,29,219,29,MO,219,Warren County,H1
29810,63349,29,113,29,MO,113,Lincoln County,H1
29811,63349,29,219,29,MO,219,Warren County,H1
29812,63350,29,139,29,MO,139,Montgomery County,H1
29813,63351,29,139,29,MO,139,Montgomery County,H1
29814,63351,29,219,29,MO,219,Warren County,H1
29815,63352,29,007,29,MO,007,Audrain County,H1
29816,63352,29,173,29,MO,173,Ralls County,H1
29817,63353,29,163,29,MO,163,Pike County,H1
29818,63357,29,183,29,MO,183,St. Charles County,H1
29819,63357,29,219,29,MO,219,Warren County,H1
29820,63359,29,007,29,MO,007,Audrain County,H1
29821,63359,29,113,29,MO,113,Lincoln County,H1
29822,63359,29,139,29,MO,139,Montgomery County,H1
29823,63359,29,163,29,MO,163,Pike County,H1
29824,63361,29,027,29,MO,027,Callaway County,H1
29825,63361,29,139,29,MO,139,Montgomery County,H1
29826,63362,29,113,29,MO,113,Lincoln County,H1
29827,63363,29,139,29,MO,139,Montgomery County,H1
29828,63363,29,219,29,MO,219,Warren County,H1
29829,63366,29,183,29,MO,183,St. Charles County,H1
29830,63367,29,183,29,MO,183,St. Charles County,H1
29831,63368,29,183,29,MO,183,St. Charles County,H1
29832,63369,29,113,29,MO,113,Lincoln County,H1
29833,63370,29,113,29,MO,113,Lincoln County,H1
29834,63373,29,183,29,MO,183,St. Charles County,H1
29835,63376,29,183,29,MO,183,St. Charles County,H1
29836,63377,29,113,29,MO,113,Lincoln County,H1
29837,63379,29,113,29,MO,113,Lincoln County,H1
29838,63381,29,113,29,MO,113,Lincoln County,H1
29839,63381,29,139,29,MO,139,Montgomery County,H1
29840,63381,29,219,29,MO,219,Warren County,H1
29841,63382,29,007,29,MO,007,Audrain County,H1
29842,63382,29,163,29,MO,163,Pike County,H1
29843,63382,29,173,29,MO,173,Ralls County,H1
29844,63383,29,113,29,MO,113,Lincoln County,H1
29845,63383,29,219,29,MO,219,Warren County,H1
29846,63384,29,007,29,MO,007,Audrain County,H1
29847,63384,29,027,29,MO,027,Callaway County,H1
29848,63384,29,139,29,MO,139,Montgomery County,H1
29849,63385,29,183,29,MO,183,St. Charles County,H1
29850,63386,29,183,29,MO,183,St. Charles County,H1
29851,63387,29,113,29,MO,113,Lincoln County,H1
29852,63388,29,027,29,MO,027,Callaway County,H1
29853,63389,29,113,29,MO,113,Lincoln County,H1
29854,63390,29,113,29,MO,113,Lincoln County,H1
29855,63390,29,219,29,MO,219,Warren County,H1
29856,63401,29,127,29,MO,127,Marion County,H1
29857,63401,29,173,29,MO,173,Ralls County,H1
29858,63430,29,045,29,MO,045,Clark County,H1
29859,63431,29,121,29,MO,121,Macon County,H1
29860,63432,29,045,29,MO,045,Clark County,H1
29861,63432,29,199,29,MO,199,Scotland County,H1
29862,63433,29,163,29,MO,163,Pike County,H1
29863,63434,29,205,29,MO,205,Shelby County,H1
29864,63435,29,045,29,MO,045,Clark County,H1
29865,63435,29,111,29,MO,111,Lewis County,H1
29866,63436,29,173,29,MO,173,Ralls County,H1
29867,63437,29,121,29,MO,121,Macon County,H1
29868,63437,29,137,29,MO,137,Monroe County,H1
29869,63437,29,205,29,MO,205,Shelby County,H1
29870,63438,29,111,29,MO,111,Lewis County,H1
29871,63438,29,127,29,MO,127,Marion County,H1
29872,63439,29,127,29,MO,127,Marion County,H1
29873,63439,29,205,29,MO,205,Shelby County,H1
29874,63440,29,111,29,MO,111,Lewis County,H1
29875,63440,29,127,29,MO,127,Marion County,H1
29876,63440,29,205,29,MO,205,Shelby County,H1
29877,63441,29,163,29,MO,163,Pike County,H1
29878,63441,29,173,29,MO,173,Ralls County,H1
29879,63443,29,127,29,MO,127,Marion County,H1
29880,63443,29,137,29,MO,137,Monroe County,H1
29881,63443,29,205,29,MO,205,Shelby County,H1
29882,63445,29,045,29,MO,045,Clark County,H1
29883,63446,29,103,29,MO,103,Knox County,H1
29884,63446,29,111,29,MO,111,Lewis County,H1
29885,63447,29,111,29,MO,111,Lewis County,H1
29886,63448,29,111,29,MO,111,Lewis County,H1
29887,63450,29,137,29,MO,137,Monroe County,H1
29888,63450,29,205,29,MO,205,Shelby County,H1
29889,63451,29,205,29,MO,205,Shelby County,H1
29890,63452,29,111,29,MO,111,Lewis County,H1
29891,63453,29,045,29,MO,045,Clark County,H1
29892,63454,29,111,29,MO,111,Lewis County,H1
29893,63454,29,127,29,MO,127,Marion County,H1
29894,63456,29,127,29,MO,127,Marion County,H1
29895,63456,29,137,29,MO,137,Monroe County,H1
29896,63456,29,173,29,MO,173,Ralls County,H1
29897,63457,29,111,29,MO,111,Lewis County,H1
29898,63458,29,103,29,MO,103,Knox County,H1
29899,63459,29,163,29,MO,163,Pike County,H1
29900,63459,29,173,29,MO,173,Ralls County,H1
29901,63460,29,103,29,MO,103,Knox County,H1
29902,63461,29,127,29,MO,127,Marion County,H1
29903,63462,29,137,29,MO,137,Monroe County,H1
29904,63462,29,173,29,MO,173,Ralls County,H1
29905,63463,29,127,29,MO,127,Marion County,H1
29906,63464,29,103,29,MO,103,Knox County,H1
29907,63465,29,045,29,MO,045,Clark County,H1
29908,63467,29,173,29,MO,173,Ralls County,H1
29909,63468,29,137,29,MO,137,Monroe County,H1
29910,63468,29,205,29,MO,205,Shelby County,H1
29911,63469,29,103,29,MO,103,Knox County,H1
29912,63469,29,205,29,MO,205,Shelby County,H1
29913,63471,29,111,29,MO,111,Lewis County,H1
29914,63471,29,127,29,MO,127,Marion County,H1
29915,63472,29,045,29,MO,045,Clark County,H1
29916,63473,29,045,29,MO,045,Clark County,H1
29917,63473,29,111,29,MO,111,Lewis County,H1
29918,63474,29,045,29,MO,045,Clark County,H1
29919,63474,29,199,29,MO,199,Scotland County,H1
29920,63501,29,001,29,MO,001,Adair County,H1
29921,63530,29,121,29,MO,121,Macon County,H1
